鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
中山區,房地(土地+建物)+車位,撫順街１５號二樓,10.68,商,,,1091107,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000630,134.69,2,2,1,有,有,28000000,212249,其他,11.25,1800000,,RPVQMLQLIIPFFCA88EA,63.77,3.75,3.86,有,
信義區,房地(土地+建物),虎林街１２５號三樓,27.5,住,,,1091103,土地2建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,74.64,2,1,1,有,無,17500000,234459,,0.0,0,,RPVOMLQKJIPFFDA78EA,74.64,0.0,0.0,無,
士林區,房地(土地+建物),忠誠路二段１４８巷１６號四樓,25.86,住,,,1091106,土地3建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700403,115.86,3,2,2,有,無,16800000,145003,,0.0,0,,RPSOMLNLJIPFFEA38EA,95.24,0.0,6.45,無,
內湖區,房地(土地+建物)+車位,民權東路六段２１０巷２１弄７號三樓,7.55,商,,,1091101,土地1建物1車位1,三層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1081111,59.18,1,1,1,有,有,14200000,239946,塔式車位,0.0,0,,RPRQMLTKJIPFFCA68DA,23.65,2.25,5.48,有,
萬華區,房地(土地+建物),西藏路２１７號三樓,28.48,商,,,1091103,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0760530,139.98999999999998,3,2,2,有,無,20200000,144296,,0.0,0,,RPVNMLNLJIPFFBA18DA,123.85,0.0,6.54,有,
中山區,房地(土地+建物)+車位,五常街１１巷５號九樓,18.27,住,,,1091111,土地2建物1車位1,九層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080918,155.46,0,0,0,無,有,35300000,282746,坡道平面,38.04,2100000,,RPPOMLLKJIPFFCA47DA,67.47,4.81,6.67,有,
士林區,房地(土地+建物),延平北路五段７５號十二樓,10.39,住,,,1091104,土地2建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060113,75.81,1,1,1,有,有,13500000,178077,,0.0,0,,RPUNMLKLJIPFFEA08DA,37.26,11.84,0.0,有,
士林區,房地(土地+建物),中正路６５５巷８號八樓之１,15.75,住,,,1091105,土地1建物1車位0,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030606,87.25,2,1,1,有,有,15250000,174785,,0.0,0,,RPUPMLOLJIPFFEA78EA,51.63,2.88,2.77,有,
士林區,房地(土地+建物)+車位,中山北路五段７１６號八樓,21.82,住,,,1091109,土地2建物1車位1,八層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1080730,246.13,6,2,3,有,有,62000000,283613,坡道平面,38.1,3000000,,RPQPMLOLJIPFFEA38EA,126.22,3.03,15.72,有,
北投區,房地(土地+建物)+車位,行義路１２之１號十樓,30.41,住,,,1091105,土地1建物1車位1,十層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931018,153.86,2,2,2,有,有,27500000,178734,坡道平面,32.31,0,,RPPOMLPLJIPFFEA28EA,77.96,2.15,9.59,有,
內湖區,房地(土地+建物)+車位,康樂街７２巷１７弄３１號四樓,24.85,住,,,1091105,土地1建物1車位1,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0871020,108.42,4,1,2,有,有,13900000,128205,坡道平面,30.45,0,,RPVRMLOLJIPFFCA88EA,55.05,1.17,5.28,有,
松山區,房地(土地+建物),南京東路三段３３５巷５號三樓之６,5.36,住,,,1091116,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0760217,28.03,1,1,1,有,無,7580000,270425,,0.0,0,,RPVOMLPLJIPFFDA78EA,14.04,0.0,2.71,有,
內湖區,房地(土地+建物)+車位,成功路五段４５０巷１２號六樓,39.69,住,,,1091104,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0881022,259.19,4,2,2,有,有,41000000,158185,坡道平面,0.0,2500000,,RPXQMLOLJIPFFCA98EA,130.08,0.0,13.75,有,
文山區,房地(土地+建物),木新路二段２５號四樓,25.82,住,,,1091111,土地1建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841024,102.62,2,2,2,有,有,17080000,166439,,0.0,0,,RPTPMLPLJIPFFAA38EA,65.11,0.0,9.51,有,
松山區,房地(土地+建物)+車位,三民路４３巷９號八樓,47.47,住,,,1091101,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930507,244.10000000000002,4,2,2,有,有,46000000,188447,坡道平面,0.0,0,,RPUOMLPLJIPFFDA58DA,116.64,4.21,11.67,有,
內湖區,房地(土地+建物),成功路四段６８號八樓之２,5.01,商,,,1091107,土地1建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841003,42.96,1,1,1,有,有,8800000,204842,,0.0,0,,RPRQMLPLJIPFFCA38DA,26.15,2.77,3.98,有,
文山區,房地(土地+建物),和平東路四段８６號,75.73,都市：其他:第參類住宅用地(萬芳社區特定專用區)。,,,1091105,土地1建物2車位0,一層,七層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0830829,255.86,4,2,3,有,無,27000000,105526,,0.0,0,,RPRNMLQLJIPFFAA97DA,79.16,12.58,0.0,無,
中正區,房地(土地+建物)+車位,延平南路６９號八樓,9.76,商,,,1091110,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,1070119,123.02000000000001,0,0,0,無,有,30060000,298574,升降機械,29.04,2000000,,RPTNMLRKJIPFFBA28DA,54.63,0.0,6.01,有,
中山區,房地(土地+建物),北安路８０５巷９號五樓,22.58,住,,,1091107,土地3建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0790119,106.91,3,2,2,有,無,16800000,157142,,0.0,0,,RPUOMLQLJIPFFCA58DA,97.03,0.0,9.88,無,
中山區,房地(土地+建物),錦州街２３巷１之１號四樓之５,6.87,商,,,1091102,土地1建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,1041204,64.78,1,1,1,有,有,14100000,217660,,0.0,0,,RPWOMLPLJIPFFCA68DA,35.97,1.9,3.85,有,
士林區,房地(土地+建物),延平北路八段１３８號,36.33,都市：其他:遊樂區(細部計畫尚未完成，尚未能准許依變更後計畫用途使用)。,,,1091112,土地1建物1車位0,一層，騎樓,三層,公寓(5樓含以下無電梯),住家用,加強磚造,0590702,84.4,0,0,0,無,無,8000000,94787,,0.0,0,,RPWOMLPLJIPFFEA88DA,84.4,0.0,0.0,無,
北投區,房地(土地+建物)+車位,榮華一路２巷１３號二樓,7.24,住,,,1091114,土地1建物1車位1,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830115,49.43,1,1,1,有,有,6250000,126441,升降平面,0.0,2000000,,RPPPMLQLJIPFFEA38DA,25.86,0.0,2.67,有,
北投區,房地(土地+建物)+車位,磺港路１４２號七樓,31.93,住,,,1091111,土地1建物1車位2,七層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080725,295.11,4,2,3,有,有,44280000,178635,坡道平面,76.34,5200000,,RPWNMLRKJIPFFEA88DA,127.98,4.03,10.55,有,
大安區,房地(土地+建物),敦化南路二段６３巷１３號六樓,19.81,住,,,1091106,土地2建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0700311,110.06,3,2,2,有,有,28890000,262493,,0.0,0,,RPPNMLPLJIPFFFA18DA,78.27,0.0,15.76,有,
中山區,房地(土地+建物),長安東路二段１６號三樓之１,10.74,商,,,1091105,土地1建物1車位0,三層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0960329,51.010000000000005,0,0,0,無,有,9400000,184278,,0.0,0,,RPRNMLQLJIPFFCA28EA,31.65,1.66,0.0,有,
中山區,房地(土地+建物),錦西街３１號七樓之３,8.66,商,,,1091117,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0660608,47.919999999999995,1,1,1,有,有,9715000,202734,,0.0,0,,RPVOMLMKJIPFFCA28EA,33.73,0.0,0.0,有,
中山區,房地(土地+建物),新生北路三段８８巷１７號五樓,16.16,商,,,1091103,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0751119,71.16000000000001,2,1,1,有,無,11000000,154581,,0.0,0,,RPWOMLMKJIPFFCA38EA,58.46,0.94,7.47,無,
中山區,房地(土地+建物),民族東路５１２巷１３弄４７號三樓,16.05,住,,,1091113,土地9建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701215,54.85,3,2,2,有,無,9500000,173200,,0.0,0,,RPSOMLMKJIPFFCA97EA,48.51,0.0,6.34,無,
中山區,房地(土地+建物)+車位,北安路７８９號十一樓之５,8.77,住,,,1091108,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020904,87.76,2,1,2,有,有,24300000,300120,塔式車位,12.8,1800000,,RPQPMLMKJIPFFCA87EA,39.36,4.44,3.65,有,
松山區,房地(土地+建物),新東街６５巷９號二樓,42.35,都市：其他:住宅用地(民生社區特定專用區)。,,,1091109,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740103,122.19,2,2,2,有,無,15000000,122760,,0.0,0,,RPRNMLQLJIPFFDA38EA,101.92,0.0,13.09,無,
內湖區,房地(土地+建物),內湖路一段４７巷８弄７號四樓,34.24,住,,,1091103,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760929,106.54,3,2,2,有,有,16660000,156373,,0.0,0,,RPQPMLQLJIPFFCA38EA,93.89,0.2,9.14,無,
北投區,房地(土地+建物),大業路２８０巷２７之１號四樓,29.06,住,,,1091111,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0671013,93.18,3,2,2,有,無,10400000,111612,,0.0,0,,RPRNMLRLJIPFFEA58EA,82.83,0.0,10.35,無,
中山區,房地(土地+建物)+車位,南京東路三段８９巷２７弄１０號八樓,14.92,住,,,1091102,土地1建物1車位1,八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1061002,121.22999999999999,1,2,1,有,有,26600000,219418,坡道平面,45.65,0,,RPUNMLRLJIPFFCA68EA,41.9,0.0,9.47,有,
信義區,房地(土地+建物),吳興街２８４巷８號四樓之２,18.2,住,,,1091111,土地1建物1車位0,四層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030805,102.65,2,2,2,有,有,26000000,253288,,0.0,0,,RPQNMLRLJIPFFDA38EA,57.48,12.95,2.55,有,
文山區,房地(土地+建物)+車位,辛亥路七段３號二樓之２,29.34,住,,,1091107,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080508,193.35,3,2,2,有,有,28550000,165844,坡道平面,33.26,2000000,,RPQOMLKMJIPFFAA57EA,92.77,2.01,12.93,有,
萬華區,房地(土地+建物)+車位,青年路１５２巷２號十四樓之１,45.63,住,,,1091104,土地4建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970103,213.45,3,2,2,有,有,30300000,141954,坡道平面,0.0,0,,RPQOMLQLJIPFFBA08DA,116.43,0.0,10.92,有,
中正區,房地(土地+建物),中華路二段３０９巷９號二樓,15.54,都市：其他:第三種住宅區。,,,1091120,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,加強磚造,,35.11,2,1,1,有,無,4200000,119624,,0.0,0,,RPSNMLRLJIPFFAA18DA,30.16,0.0,4.95,無,
文山區,房地(土地+建物)+車位,興隆路二段２０３巷１５３號五樓,28.01,住,,,1091110,土地4建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030808,109.68,2,1,1,有,有,16600000,151349,坡道機械,0.0,0,,RPVNMLRLJIPFFAA48DA,56.18,0.0,7.97,有,
萬華區,房地(土地+建物),德昌街１８５巷７３號二樓,19.25,住,,,1091103,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,56.4,2,1,1,有,無,6400000,113475,,0.0,0,,RPOQMLRLJIPFFBA18DA,56.4,0.0,0.0,無,
內湖區,房地(土地+建物),民權東路六段１４６號五樓之１２,4.43,商,,,1091105,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960621,44.7,1,1,1,有,有,8200000,183445,,0.0,0,,RPPQMLRLJIPFFCA38DA,27.72,0.95,0.0,有,
中山區,房地(土地+建物)+車位,松江路２９３之２０９號,29.57,商,,,1091109,土地2建物1車位1,二層，陽臺，電梯樓梯間,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0590131,229.94,0,0,0,無,有,42500000,184831,一樓平面,0.0,0,,RPQNMLKMJIPFFCA67EA,229.94,0.0,0.0,有,
士林區,房地(土地+建物),中山北路六段２９０巷４６之１號五樓,35.0,住,,,1091116,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730425,118.97,3,2,2,有,有,15700000,131966,,0.0,0,,RPUPMLKMJIPFFEA48EA,106.24,0.0,12.73,無,
大安區,房地(土地+建物),復興南路二段１７１巷２４號六樓,28.75,住,,,1091112,土地1建物1車位0,六層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0740522,148.19,4,2,2,有,有,30000000,202443,,0.0,0,,RPUOMLKMJIPFFFA48EA,111.02,1.8,10.72,有,
北投區,房地(土地+建物),中和街４９３巷９弄２７號三樓,32.7,住,,,1091109,土地3建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0671003,89.16,3,2,1,有,無,8600000,96456,,0.0,0,,RPUOMLLJKIPFFEA28EA,76.91,0.0,12.25,無,
信義區,房地(土地+建物),松山路４８２巷２４號九樓,8.06,住,,,1091101,土地2建物1車位0,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0740723,71.38,2,1,1,有,有,16300000,228355,,0.0,0,,RPROMLLJKIPFFDA87EA,52.31,0.0,7.45,有,
信義區,房地(土地+建物)+車位,和平東路三段３１９號八樓,19.73,住,,,1091102,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0800527,159.14999999999998,3,2,2,有,有,27500000,172793,坡道機械,0.0,0,,RPOOMLKKKIPFFDA57EA,127.09,0.0,9.2,有,
松山區,房地(土地+建物),富錦街４２７號二樓,26.58,都市：其他:住宅用地(民生社區特定專用區)。,,,1091103,土地3建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0701219,155.73000000000002,4,2,2,有,無,39680000,254800,,0.0,0,,RPTPMLKLJIPFFDA18EA,120.04,0.0,21.89,有,
中山區,房地(土地+建物)+車位,中山北路二段２７巷５之１號二樓,30.53,商,,,1091102,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060706,223.51,3,2,2,有,有,63000000,336493,坡道平面,45.2,3000000,,RPRNMLOLJIPFFCA08EA,103.66,0.0,15.8,有,
文山區,房地(土地+建物),福興路６０巷６號三樓,31.93,住,,,1091101,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,79.77,3,2,1,有,無,10000000,125360,,0.0,0,,RPQPMLPLJIPFFAA08EA,67.21,0.0,12.56,無,
文山區,房地(土地+建物),興隆路三段１３７號九樓之１５,5.47,住,,,1091115,土地1建物1車位0,九層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0970523,26.020000000000003,1,1,1,有,有,6220000,239047,,0.0,0,,RPSNMLMJKIPFFAA67EA,10.5,0.0,6.19,有,
南港區,房地(土地+建物)+車位,興中路６８巷８號四樓之２,15.05,商,,,1091109,土地1建物1車位1,四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1060707,210.09,4,2,2,有,有,39000000,185635,坡道平面,38.64,0,,RPPOMLLJKIPFFDA57DA,97.77,3.95,13.22,有,
內湖區,房地(土地+建物),大湖山莊街１７６巷１８號七樓之３,20.42,住,,,1091104,土地1建物1車位0,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971127,90.58,2,1,1,有,有,18350000,202583,,0.0,0,,RPUNNLKMJIPFFCA08DA,52.23,5.66,2.82,有,
萬華區,房地(土地+建物)+車位,環河南路一段１１１號十七樓之１,36.56,住,,,1091109,土地1建物1車位2,十七層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1031107,276.28,3,2,2,有,有,40880000,147966,坡道平面,72.7,0,,RPROMLQLJIPFFBA18DA,116.72,13.54,9.2,有,
中正區,房地(土地+建物)+車位,汀州路二段８５號四樓之１,17.13,商,,,1091102,土地2建物1車位1,四層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060704,254.35,3,2,2,有,有,50000000,215721,坡道平面,31.83,2000000,,RPWOMLQLJIPFFAA58DA,124.37,9.1,16.19,有,
萬華區,房地(土地+建物)+車位,桂林路１０９號二樓之１,5.4,商,,,1091104,土地1建物1車位1,二層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081008,87.2,2,2,1,有,有,14000000,176455,坡道機械,12.96,900000,,RPQNMLLLJIPFFBA47DA,41.72,2.03,6.03,有,
萬華區,房地(土地+建物),西園路二段３７２巷３１號四樓,15.34,住,,,1091117,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0650820,50.69,1,1,1,有,無,5000000,98639,,0.0,0,,RPVNMLMJKIPFFBA97DA,40.36,0.0,5.28,無,
中山區,房地(土地+建物),中山北路二段８５巷１號三樓之２,10.04,商,,,1091113,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1081125,53.61,1,1,1,有,有,14680000,273830,,0.0,0,,RPRRMLNLJIPFFCA28DA,27.88,0.88,3.03,有,
內湖區,房地(土地+建物)+車位,成功路二段３６５號十四樓之１,19.89,住,,,1091101,土地2建物1車位1,十四層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860113,178.88,2,1,2,有,有,28200000,157648,坡道平面,0.0,0,,RPVOMLMJKIPFFCA18DA,113.5,8.66,12.03,有,
信義區,房地(土地+建物)+車位,崇德街１６１之５號二樓,52.45,住,,,1091108,土地1建物1車位1,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1070731,137.34,2,2,1,有,有,27300000,198777,坡道平面,31.76,0,,RPOPMLLJKIPFFDA57DA,57.54,5.38,6.51,有,
南港區,房地(土地+建物)+車位,興中路２８巷８號五樓,12.47,商,,,1091121,土地1建物1車位1,五層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011001,184.42000000000002,3,2,2,有,有,33700000,182735,坡道平面,0.0,0,,RPUOMLMJKIPFFDA18DA,79.47,10.84,7.93,有,
士林區,房地(土地+建物),德行東路１０９巷７３弄２號一樓,32.92,住,,,1091108,土地4建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680907,103.07,3,2,2,有,無,23980000,232657,,0.0,0,,RPQNMLNJKIPFFEA87DA,94.47,8.6,0.0,無,
士林區,房地(土地+建物),德行東路３５８巷２４弄１號,47.88,住,,,1091115,土地1建物1車位0,一層，二層，三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770309,163.83,4,2,3,有,有,33000000,201428,,0.0,0,,RPPOMLRLJIPFFEA38DA,143.91,1.69,8.27,無,
文山區,房地(土地+建物),木新路二段２６２號四樓,22.75,住,,,1091110,土地5建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,86.39,3,2,1,有,無,9500000,109966,,0.0,0,,RPPNMLNJKIPFFAA47EA,81.62,0.0,4.77,無,
大同區,房地(土地+建物),歸綏街９７巷１４號二樓,18.73,住,,,1091119,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0801220,79.64,2,2,1,有,無,12000000,150678,,0.0,0,,RPWNMLNJKIPFFBA28EA,66.62,0.93,7.15,無,
南港區,房地(土地+建物)+車位,向陽路１９６巷８號四樓之５,21.32,住,,,1091107,土地1建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980306,114.56,2,2,1,有,有,20580000,179644,坡道機械,22.5,0,,RPOQMLKLJIPFFDA77EA,53.3,5.27,5.53,有,
