鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
中山區,房地(土地+建物),臺北市中山區錦州街１５９號八樓之１,7.63,商,,,1070112,土地1建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0690421,80.45,3,2,1,有,有,15680000,194904,,0.0,0,,RPUNMLQJKHNFFCA97CA,67.62,0.0,0.0,,
中山區,房地(土地+建物),臺北市中山區錦州街8號八樓,4.37,商,,,1070110,土地1建物1車位0,八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0720108,39.35,1,1,1,有,有,5660000,143837,,0.0,0,,RPTQMLSJKHNFFCA38CA,30.11,0.0,3.43,,
中山區,房地(土地+建物),臺北市中山區民生東路一段７２號十樓之２,2.81,商,,,1070112,土地1建物1車位0,十層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0700423,28.340000000000003,1,1,1,有,有,3000000,105857,,0.0,0,,RPTNMLMKKHNFFCA57CA,19.21,0.0,0.0,,
萬華區,房地(土地+建物),臺北市萬華區和平西路三段３８４號四樓之２６,4.42,住,,,1070108,土地2建物1車位0,四層,八層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0700706,36.94,1,1,1,有,有,3600000,97455,,0.0,0,,RPROMLLJKHNFFBA17CA,21.88,0.0,4.2,,
文山區,房地(土地+建物)+車位,臺北市文山區忠順街一段１０巷１６號五樓,30.93,住,,,1070102,土地1建物1車位1,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820121,138.68,3,2,2,有,有,17400000,125469,坡道平面,0.0,0,,RPPNMLLKKHNFFAA86CA,68.04,19.96,6.51,,
文山區,房地(土地+建物)+車位,臺北市文山區政大一街３６巷９號八樓,25.93,住,,,1070131,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010808,142.03,2,2,1,有,有,15500000,109132,升降機械,0.0,0,,RPXNMLNKKHNFFAA87CA,59.02,3.95,4.79,,
萬華區,房地(土地+建物),臺北市萬華區國興路８４號九樓,23.57,住,,,1070104,土地1建物1車位0,九層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800102,124.81,4,1,2,有,有,18500000,148225,,0.0,0,,RPPOMLLMJHNFFBA17CA,87.3,0.0,13.01,,
中山區,房地(土地+建物),臺北市中山區南京東路二段108號7樓之17,3.19,其他,,,1070102,土地3建物1車位0,七層,十八層,套房(1房1廳1衛),住家用,見其他登記事項,0990917,48.739999999999995,1,1,1,有,有,12550000,257489,,0.0,0,,RPPQMLLJKHNFFCA27CA,27.68,1.36,3.47,,
中山區,房地(土地+建物)+車位,臺北市中山區中山北路二段７７巷６之１號四樓,14.2,商,,,1070104,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060524,143.0,2,2,1,有,無,32500000,313022,升降平面,47.16,2500000,,RPQNMLPLKHNFFCA67CA,54.82,3.29,6.35,,
中山區,房地(土地+建物)+車位,臺北市中山區中山北路二段７７巷６之３號六樓,14.22,商,,,1070106,土地1建物1車位1,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060524,143.13,2,2,1,有,無,33480000,322809,升降平面,47.16,2500000,,RPRNMLPLKHNFFCA77CA,54.87,3.29,6.39,,
中山區,房地(土地+建物),臺北市中山區長春路２８號十一樓之８,3.69,商,,,1070125,土地1建物1車位0,十一層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0990212,41.980000000000004,1,1,1,有,有,10000000,238209,,0.0,0,,RPOOMLRLKHNFFCA77CA,22.96,1.04,2.93,,
南港區,房地(土地+建物),臺北市南港區研究院路二段１５０巷２弄３號二樓,38.67,住,,,1070109,土地1建物1車位0,二層,三層,公寓(5樓含以下無電梯),住家用,加強磚造,,71.85,3,2,1,有,無,7800000,108559,,0.0,0,,RPWOMLLLKHNFFDA08CA,71.85,0.0,0.0,,
南港區,房地(土地+建物)+車位,臺北市南港區松河街４８２號,70.98,住,,,1070104,土地1建物1車位1,一層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0970718,260.75,3,1,2,有,有,45000000,172579,坡道平面,43.35,0,,RPRNMLLLKHNFFDA47CA,119.7,5.25,18.72,,
信義區,房地(土地+建物),臺北市信義區忠孝東路五段３７２巷２７弄９號３樓,29.04,住,,,1070106,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,139.56,4,2,2,有,無,32500000,232875,,0.0,0,,RPQPMLMJKHNFFDA47CA,96.48,1.06,12.65,,
南港區,房地(土地+建物)+車位,臺北市南港區惠民街７５號,56.84,住,,,1070117,土地1建物1車位1,一層，夾層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0990714,304.73,4,1,3,有,有,69000000,226430,坡道平面,30.73,0,,RPQOMLLMJHNFFDA47CA,144.85,7.57,9.44,,
大安區,房地(土地+建物),臺北市大安區忠孝東路四段２２３巷７７號六樓,32.69,住,,,1070129,土地2建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0751229,152.21,3,2,2,有,有,37500000,246370,,0.0,0,,RPXNMLPJKHNFFFA48CA,124.76,0.0,16.94,,
士林區,房地(土地+建物),臺北市士林區福國路９８號十一樓之１,15.76,商,,,1070105,土地1建物1車位0,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0680503,118.46000000000001,3,2,2,有,無,20000000,168833,,0.0,0,,RPWOMLLJKHNFFEA97CA,95.12,0.0,12.33,,
北投區,房地(土地+建物),臺北市北投區大度路三段２９７號７樓,7.16,住,,,1070104,土地3建物1車位0,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971013,70.04,2,1,1,有,有,9800000,139920,,0.0,0,,RPPNMLOJKHNFFEA57DA,42.89,1.21,3.75,,
內湖區,房地(土地+建物)+車位,臺北市內湖區文德路９０巷３４號５樓之７,17.0,住,,,1070105,土地1建物1車位1,五層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0861125,82.50999999999999,2,1,2,有,有,12800000,155133,坡道機械,0.0,1500000,,RPWNMLNJKHNFFCA97DA,39.62,1.34,4.9,,
大同區,房地(土地+建物),臺北市大同區保安街１之１２號６樓之６,9.2,商,,,1070113,土地1建物1車位0,六層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0670202,49.769999999999996,1,1,1,有,有,6130000,123167,,0.0,0,,RPQQMLTJKHNFFBA18DA,38.29,0.0,2.94,,
北投區,房地(土地+建物),臺北市北投區清江路２４７巷３１號五樓,28.5,住,,,1070103,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730130,102.21000000000001,3,2,2,有,無,10500000,102730,,0.0,0,,RPUOMLNKKHNFFEA08CA,84.96,0.0,8.74,,
大安區,房地(土地+建物),臺北市大安區忠孝東路三段１９２號九樓之２,20.04,住,,,1070107,土地2建物1車位0,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0760423,110.46,3,2,2,有,有,22900000,207315,,0.0,0,,RPOOMLLJKHNFFFA27CA,72.53,0.0,7.41,,
大安區,房地(土地+建物),臺北市大安區復興南路一段１２６巷６號五樓,23.0,商,,,1070112,土地1建物1車位0,五層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,93.35,3,1,1,有,無,19730000,211355,,0.0,0,,RPPNMLLKKHNFFFA37CA,93.35,0.0,0.0,,
信義區,房地(土地+建物)+車位,臺北市信義區松德路２００巷１１號三樓,21.84,其他,,,1070106,土地1建物1車位2,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810507,189.35,2,2,2,有,有,44000000,232362,坡道平面,0.0,0,,RPTOMLMJKHNFFDA67CA,88.42,1.44,7.92,,
南港區,房地(土地+建物)+車位,臺北市南港區重陽路125巷36弄18號8樓,49.22,住,,,1070115,土地1建物1車位2,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1030423,233.16,3,2,3,有,有,38610000,178742,塔式車位,28.34,2000000,,RPPOMLPJKHNFFDA57CA,119.4,4.47,13.82,,
內湖區,房地(土地+建物),臺北市內湖區內湖路三段６０巷５０弄７號四樓,32.6,住,,,1070114,土地3建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740911,103.46000000000001,3,2,1,有,無,10550000,101972,,0.0,0,,RPSQMLLJKHNFFCA57CA,82.13,0.0,12.05,,
文山區,房地(土地+建物)+車位,臺北市文山區忠順街一段３６號６樓,17.89,住,,,1070115,土地1建物1車位1,六層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1011106,99.75,2,2,1,有,有,15800000,158396,升降機械,11.89,0,,RPQNMLLJLHNFFAA96CA,51.46,6.65,5.34,,
文山區,房地(土地+建物),臺北市文山區羅斯福路五段２１８巷３８弄２２號三樓,26.6,住,,,1070116,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,91.27,3,2,2,有,無,11880000,130163,,0.0,0,,RPRNMLMKKHNFFAA17CA,78.84,0.0,12.43,,
文山區,房地(土地+建物),臺北市文山區忠順街一段２６巷３０弄３號六樓,16.56,住,,,1070101,土地1建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840109,80.42,2,1,1,有,無,9800000,121860,,0.0,0,,RPXNMLMLKHNFFAA87CA,27.04,25.01,3.53,,
中山區,房地(土地+建物),臺北市中山區民權東路一段６３號十樓,4.24,商,,,1070105,土地1建物1車位0,十層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0690610,40.709999999999994,1,1,1,有,有,6600000,162122,,0.0,0,,RPXQMLSJKHNFFCA78CA,33.69,0.0,0.0,,
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段206巷88號四樓,88.85,住,,,1070105,土地1建物1車位1,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0941018,193.95,3,2,2,有,有,34500000,177881,坡道平面,31.4,0,,RPRNMLSJKHNFFCA87CA,97.81,0.0,6.8,,
中山區,房地(土地+建物),臺北市中山區新生北路二段６８巷３０號２樓之３,12.45,商,,,1070119,土地2建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0670505,78.8,2,2,1,有,有,13100000,166244,,0.0,0,,RPQPMLQJKHNFFCA77CA,56.86,0.0,4.22,,
中山區,房地(土地+建物),臺北市中山區錦州街５０號１２樓之２８,2.36,商,,,1070116,土地2建物1車位0,十二層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0730927,26.49,1,1,1,有,有,4250000,160438,,0.0,0,,RPRPMLQJKHNFFCA87CA,17.89,0.0,2.85,,
內湖區,房地(土地+建物),臺北市內湖區成功路四段６１巷２２弄１７號四樓之２,11.78,住,,,1070115,土地1建物1車位0,四層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821214,43.980000000000004,1,1,1,有,有,8000000,181901,,0.0,0,,RPPNMLOJKHNFFCA27CA,26.49,0.62,3.55,,
松山區,房地(土地+建物)+車位,臺北市松山區光復南路５８巷２之１號十二樓,29.38,住,,,1070108,土地2建物1車位2,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010911,274.72,4,2,2,有,有,65000000,236605,坡道平面,73.34,0,,RPXNMLNLKHNFFDA28CA,114.55,0.0,11.94,,
信義區,房地(土地+建物),臺北市信義區吳興街２８４巷１３弄１號三樓之１,9.98,住,,,1070106,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821123,54.43,2,2,1,有,無,9890000,181701,,0.0,0,,RPRPMLLLKHNFFDA67CA,37.44,0.0,5.92,,
大安區,房地(土地+建物)+車位,臺北市大安區忠孝東路四段１７０巷１８弄２號二樓,21.0,住,,,1070126,土地2建物2車位2,二層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821115,130.2,2,2,2,有,有,31800000,271777,升降平面,29.75,4500000,,RPTOMLSJKHNFFFA48CA,59.08,0.0,7.67,,
北投區,房地(土地+建物),臺北市北投區公館路３０８巷１７號四樓,38.9,住,,,1070102,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700930,129.51,3,2,2,有,無,13250000,102309,,0.0,0,,RPQOMLNKKHNFFEA67CA,117.0,0.0,12.51,,
北投區,房地(土地+建物),臺北市北投區知行路２９３巷１８號二樓之１,12.67,住,,,1070101,土地1建物1車位0,二層,十一層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0980717,61.7,1,1,1,有,有,8380000,135818,,0.0,0,,RPPPMLMKKHNFFEA57CA,35.51,0.0,3.82,,
士林區,房地(土地+建物)+車位,臺北市士林區至善路二段９０號二樓之５,43.42,住,,,1070105,土地1建物1車位1,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1040915,137.82,2,1,1,有,有,20200000,170121,坡道平面,35.54,2800000,,RPVRMLLLKHNFFEA38CA,57.77,3.76,4.56,,
北投區,房地(土地+建物)+車位,臺北市北投區關渡路４６號六樓,32.89,住,,,1070123,土地2建物1車位1,六層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1010810,294.28,4,2,3,有,有,40000000,135925,坡道平面,45.49,0,,RPSNMLTJKHNFFEA28CA,138.94,13.32,18.15,,
大安區,房地(土地+建物),臺北市大安區臨江街１１８巷１弄７號二樓,11.18,商,,,1070118,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,38.2,1,1,1,有,無,5800000,151832,,0.0,0,,RPUNMLNKKHNFFFA08CA,32.11,0.0,6.09,,
松山區,房地(土地+建物),臺北市松山區八德路三段１５８巷２０弄４０號５樓之９,6.46,住,,,1070109,土地2建物1車位0,五層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,,32.87,1,1,1,有,有,5600000,170368,,0.0,0,,RPQOMLPJKHNFFDA67CA,27.72,0.0,2.96,,
內湖區,房地(土地+建物),臺北市內湖區行善路２５巷１弄２號五樓,47.3,住,,,1070108,土地1建物1車位0,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870506,124.08,3,2,2,有,有,14000000,112830,,0.0,0,,RPPPMLLLKHNFFCA37CA,74.1,0.0,7.06,,
內湖區,房地(土地+建物)+車位,臺北市內湖區江南街６５巷２５之５號四樓,24.72,住,,,1070106,土地1建物1車位1,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1050913,115.91,2,1,1,有,有,22880000,197395,升降機械,14.83,0,,RPRQMLLLKHNFFCA67CA,54.57,8.45,2.96,,
內湖區,房地(土地+建物),臺北市內湖區東湖路１１３巷４９弄１１２號二樓,31.15,住,,,1070101,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750124,111.04,3,2,2,有,無,14060000,126621,,0.0,0,,RPSNMLNKKHNFFCA57CA,94.91,0.0,7.4,,
萬華區,房地(土地+建物),臺北市萬華區武昌街二段５０巷２０號五樓之１,6.11,商,,,1070121,土地3建物1車位0,五層,六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0700903,36.300000000000004,1,1,1,有,有,5230000,144077,,0.0,0,,RPUNMLLLKHNFFBA57CA,24.47,5.72,0.0,,
中山區,房地(土地+建物),臺北市中山區松江路２號九樓之８,4.05,商,,,1070129,土地1建物1車位0,九層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0701208,53.39,1,1,1,有,有,6850000,128301,,0.0,0,,RPPNMLQJKHNFFCA47CA,39.04,0.0,0.0,,
內湖區,房地(土地+建物)+車位,臺北市內湖區星雲街１３３號十四樓之１,24.24,住,,,1070112,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931222,184.95999999999998,4,2,2,有,有,39880000,215614,坡道平面,0.0,0,,RPOPMLTJKHNFFCA87CA,89.07,3.68,13.41,,
內湖區,房地(土地+建物),臺北市內湖區內湖路三段１８７巷１４號,20.8,住,,,1070116,土地1建物1車位0,一層，停車場,五層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0670921,76.76,3,2,1,有,無,11500000,149818,,0.0,0,,RPSOMLMKKHNFFCA57CA,63.55,13.21,0.0,,
中正區,房地(土地+建物),臺北市中正區羅斯福路一段８３巷２號十一樓之９,4.16,商,,,1070122,土地3建物1車位0,十一層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0980903,36.3,1,1,1,有,有,10880000,299725,,0.0,0,,RPUNMLTJKHNFFAA08CA,20.32,1.73,1.77,,
萬華區,房地(土地+建物)+車位,臺北市萬華區西藏路１１７號三樓,45.52,住,,,1070116,土地2建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000908,213.5,4,2,2,有,有,28500000,133489,坡道平面,0.0,0,,RPPNMLNLKHNFFBA27CA,117.48,0.0,12.39,,
大同區,房地(土地+建物)+車位,臺北市大同區環河北路二段２８７號九樓之1,21.74,住,,,1070125,土地2建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960606,132.6,2,2,2,有,有,19000000,143288,坡道平面,0.0,0,,RPQOMLRLKHNFFBA87CA,68.51,4.21,8.56,,
內湖區,房地(土地+建物)+車位,臺北市內湖區江南街６５巷２５之３號八樓,18.57,住,,,1070106,土地1建物1車位1,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1050913,90.05000000000001,1,1,1,有,有,17780000,197446,升降機械,14.83,0,,RPSQMLLLKHNFFCA77CA,39.73,3.99,5.34,,
南港區,房地(土地+建物)+車位,臺北市南港區八德路四段９２３號五樓,27.43,商,,,1070116,土地1建物1車位2,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020829,270.81,4,2,2,有,有,45000000,166168,坡道機械,0.0,0,,RPPOMLNKKHNFFDA47CA,117.45,13.12,12.47,,
松山區,房地(土地+建物),臺北市松山區南京東路四段２３號四樓之７,3.2,商,,,1070103,土地1建物1車位0,四層,十五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0971205,28.6,1,1,1,有,有,6950000,243007,,0.0,0,,RPUOMLQLKHNFFDA38CA,18.11,0.0,0.0,,
大安區,房地(土地+建物),臺北市大安區忠孝東路三段８６號十一樓,16.84,商,,,1070103,土地1建物1車位0,十一層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830609,137.89,3,2,2,有,有,32330000,234462,,0.0,0,,RPUPMLTJKHNFFFA78CA,91.26,1.78,10.56,,
大安區,房地(土地+建物),臺北市大安區基隆路二段132巷27號,30.0,住,,,1070116,土地2建物1車位0,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0590916,119.27,4,2,2,有,有,27400000,229731,,0.0,0,,RPROMLSJKHNFFFA28CA,113.4,0.0,5.87,,
士林區,房地(土地+建物),臺北市士林區中山北路六段１７２巷１６弄２號五樓之２,10.04,住,,,1070101,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831018,32.3,0,0,0,無,無,6250000,193498,,0.0,0,,RPVOMLSJKHNFFEA58CA,20.44,0.32,1.92,,
北投區,房地(土地+建物),臺北市北投區泉源路４８號六樓之６,10.81,住,,,1070111,土地1建物1車位0,六層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0890615,47.8,1,1,1,有,有,6150000,128661,,0.0,0,,RPQPMLRJKHNFFEA08CA,31.15,0.0,4.81,,
北投區,房地(土地+建物),臺北市北投區尊賢街２３９巷２２號三樓,39.5,住,,,1070101,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0620119,110.08,3,2,2,有,無,14350000,130360,,0.0,0,,RPPOMLRJKHNFFEA87CA,92.91,0.0,17.17,,
士林區,房地(土地+建物)+車位,臺北市士林區雨農路６８號八樓,49.2,住,,,1070118,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940505,216.75,4,2,3,有,有,30500000,140715,坡道平面,0.0,0,,RPOQMLQJKHNFFEA87CA,114.27,0.0,11.27,,
士林區,房地(土地+建物),臺北市士林區福港街２６７號二樓,14.43,住,,,1070111,土地1建物1車位0,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0661209,68.12,2,1,1,有,有,7600000,111568,,0.0,0,,RPVOMLOKKHNFFEA28CA,52.92,0.0,5.2,,
